LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
414,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border Sacrum 20x20 cm, opatrunek na rany, 400 cm²",1 szt.,3546895518147,2022-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","38,02","39,92","48,34","47,88",Przewlekłe owrzodzenia,,30%,"14,82"
415,Emplastri microfibricum cellulosae,"Vliwasorb adhesive opatrunek z superabsorbentem, samoprzylepny 12x12 cm, opatrunek z superabsorbentem, 144 cm²",1 szt.,4021447587721,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,56","12,14","16,48","16,48",Przewlekłe owrzodzenia,,30%,"4,94"
416,Emplastri microfibricum cellulosae,"Vliwasorb Pro 10x10 cm, opatrunek z superabsorbentem , 100 cm²",1 szt.,4056649067429,2022-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,75","4,99","8,45","8,45",Przewlekłe owrzodzenia,,30%,"2,54"
417,Emplastri microfibricum cellulosae,"Vliwasorb Pro 12,5x12,5 cm, opatrunek z superabsorbentem , 156.25 cm²",1 szt.,4056649067443,2022-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","5,18","5,44","10,02","10,02",Przewlekłe owrzodzenia,,30%,"3,01"
418,Emplastri microfibricum cellulosae,"Vliwasorb Pro 12,5x22,5 cm, opatrunek z superabsorbentem , 281.25 cm²",1 szt.,4056649067467,2022-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","8,75","9,19","15,85","15,85",Przewlekłe owrzodzenia,,30%,"4,76"
419,Emplastri microfibricum cellulosae,"Vliwasorb Pro 22x22 cm, opatrunek z superabsorbentem , 484 cm²",1 szt.,4056649067481,2022-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,12","15,88","25,15","25,15",Przewlekłe owrzodzenia,,30%,"7,55"
420,Emplastri microfibricum cellulosae,"Vliwasorb Pro 22x32 cm, opatrunek z superabsorbentem , 704 cm²",1 szt.,4056649067504,2022-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,60","22,68","34,13","34,13",Przewlekłe owrzodzenia,,30%,"10,24"
421,Emplastri microfibricum cellulosae,"Vliwasorb sensitive 10x20 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 200 cm²",1 szt.,6940610104740,2022-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,98","16,78","22,23","22,23",Przewlekłe owrzodzenia,,30%,"6,67"
422,Emplastri microfibricum cellulosae,"Vliwasorb sensitive 12,5x12,5 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,6940610104733,2022-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","12,48","13,10","17,68","17,68",Przewlekłe owrzodzenia,,30%,"5,30"
423,Emplastri microfibricum cellulosae,"Vliwasorb sensitive 15x25 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 375 cm²",1 szt.,6940610104757,2022-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,97","31,47","39,52","39,52",Przewlekłe owrzodzenia,,30%,"11,86"
424,Emplastri microfibricum cellulosae,"Vliwasorb sensitive 20x30 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 600 cm²",1 szt.,6940610104771,2022-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,52","49,90","60,32","60,32",Przewlekłe owrzodzenia,,30%,"18,10"
425,Emplastri microfibricum cellulosae,"Zetuvit Plus 10x10 cm, opatrunek z superabsorbentem, 100 cm2",1 szt.,4049500616713,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,50","9,98","13,44","11,97",Przewlekłe owrzodzenia,,30%,"5,06"
426,Emplastri microfibricum cellulosae,"Zetuvit Plus 10x10 cm, opatrunek z superabsorbentem, 100 cm2",1 szt.,4049500616713,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,50","9,98","13,44","11,97",Epidermolysis bullosa,,bezpłatny do limitu,"1,47"
427,Emplastri microfibricum cellulosae,"Zetuvit Plus 10x20 cm, opatrunek z superabsorbentem, 200 cm2",1 szt.,4049500616751,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,01","19,96","25,41","23,94",Przewlekłe owrzodzenia,,30%,"8,65"
428,Emplastri microfibricum cellulosae,"Zetuvit Plus 10x20 cm, opatrunek z superabsorbentem, 200 cm2",1 szt.,4049500616751,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,01","19,96","25,41","23,94",Epidermolysis bullosa,,bezpłatny do limitu,"1,47"
429,Emplastri microfibricum cellulosae,"Zetuvit Plus 20x40 cm, opatrunek z superabsorbentem, 800 cm2",1 szt.,4049500616874,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","76,03","79,83","92,22","92,22",Przewlekłe owrzodzenia,,30%,"27,67"
430,Emplastri microfibricum cellulosae,"Zetuvit Plus 20x40 cm, opatrunek z superabsorbentem, 800 cm2",1 szt.,4049500616874,2021-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","76,03","79,83","92,22","92,22",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
431,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 10x20 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 200 cm²",1 szt.,4052199276106,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,00","19,95","25,40","23,94",Przewlekłe owrzodzenia,,30%,"8,64"
432,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 10x20 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 200 cm²",1 szt.,4052199276106,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,00","19,95","25,40","23,94",Epidermolysis bullosa,,bezpłatny do limitu,"1,46"
433,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 12,5x12,5 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199276069,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,16","18,70",Przewlekłe owrzodzenia,,30%,"7,07"
434,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 12,5x12,5 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199276069,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,16","18,70",Epidermolysis bullosa,,bezpłatny do limitu,"1,46"
435,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 20x25 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199276274,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,32","59,32",Przewlekłe owrzodzenia,,30%,"17,80"
436,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 20x25 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199276274,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,32","59,32",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
437,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 12,5x12,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199298290,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,16","18,70",Przewlekłe owrzodzenia,,30%,"7,07"
438,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 12,5x12,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199298290,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,16","18,70",Epidermolysis bullosa,,bezpłatny do limitu,"1,46"
439,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 17,5x17,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 306.25 cm²",1 szt.,4052199298337,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,08","30,53","37,56","36,66",Przewlekłe owrzodzenia,,30%,"11,90"
440,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 17,5x17,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 306.25 cm²",1 szt.,4052199298337,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,08","30,53","37,56","36,66",Epidermolysis bullosa,,bezpłatny do limitu,"0,90"
441,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 20x25 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199298412,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,32","59,32",Przewlekłe owrzodzenia,,30%,"17,80"
442,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 20x25 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199298412,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,32","59,32",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
443,Emplastri polyurethanum spumatum,"Allevyn Adhesive 12,5x12,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 12,5cm x 12,5cm, 156.25 cm²",1 szt.,5000223415587,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","7,08","7,43","8,58","3,26",Przewlekłe owrzodzenia,,30%,"6,30"
444,Emplastri polyurethanum spumatum,"Allevyn Adhesive 12,5x12,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 12,5cm x 12,5cm, 156.25 cm²",1 szt.,5000223415587,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","7,08","7,43","8,58","3,26",Epidermolysis bullosa,,bezpłatny do limitu,"5,32"
445,Emplastri polyurethanum spumatum,"Allevyn Adhesive 17,5x17,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 17,5cm x 17,5cm, 306.25 cm²",1 szt.,5000223415594,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","13,89","14,58","16,77","6,39",Przewlekłe owrzodzenia,,30%,"12,30"
446,Emplastri polyurethanum spumatum,"Allevyn Adhesive 17,5x17,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 17,5cm x 17,5cm, 306.25 cm²",1 szt.,5000223415594,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","13,89","14,58","16,77","6,39",Epidermolysis bullosa,,bezpłatny do limitu,"10,38"
447,Emplastri polyurethanum spumatum,"Allevyn Adhesive 22,5x22,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 22,5cm x 22,5cm, 506.25 cm²",1 szt.,5000223416799,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","21,92","23,02","26,30","10,56",Przewlekłe owrzodzenia,,30%,"18,91"
448,Emplastri polyurethanum spumatum,"Allevyn Adhesive 22,5x22,5 cm, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 22,5cm x 22,5cm, 506.25 cm²",1 szt.,5000223416799,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","21,92","23,02","26,30","10,56",Epidermolysis bullosa,,bezpłatny do limitu,"15,74"
449,Emplastri polyurethanum spumatum,"Allevyn Heel 10,5x13,5 cm, opatrunek specjalistyczny - pianka poliuretanowa o rozmiarze 10,5cm x 13,5cm kształt przystosowany do założenia na piętę, 141.75 cm²",1 szt.,5000223426705,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","7,57","7,95","9,00","2,96",Przewlekłe owrzodzenia,,30%,"6,93"
450,Emplastri polyurethanum spumatum,"Allevyn Heel 10,5x13,5 cm, opatrunek specjalistyczny - pianka poliuretanowa o rozmiarze 10,5cm x 13,5cm kształt przystosowany do założenia na piętę, 141.75 cm²",1 szt.,5000223426705,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","7,57","7,95","9,00","2,96",Epidermolysis bullosa,,bezpłatny do limitu,"6,04"
451,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 10x10 cm, opatrunek poliuretanowy, 100 cm²",1 szt.,5000223415846,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,32","4,54","5,27","2,09",Przewlekłe owrzodzenia,,30%,"3,81"
452,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 10x10 cm, opatrunek poliuretanowy, 100 cm²",1 szt.,5000223415846,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,32","4,54","5,27","2,09",Epidermolysis bullosa,,bezpłatny do limitu,"3,18"
453,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 10x20 cm, opatrunek poliuretanowy, 200 cm²",1 szt.,5000223416775,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","8,10","8,51","9,98","4,17",Przewlekłe owrzodzenia,,30%,"7,06"
454,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 10x20 cm, opatrunek poliuretanowy, 200 cm²",1 szt.,5000223416775,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","8,10","8,51","9,98","4,17",Epidermolysis bullosa,,bezpłatny do limitu,"5,81"
455,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 20x20 cm, opatrunek poliuretanowy, 400 cm²",1 szt.,5000223415853,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","17,28","18,14","20,85","8,34",Przewlekłe owrzodzenia,,30%,"15,01"
456,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive 20x20 cm, opatrunek poliuretanowy, 400 cm²",1 szt.,5000223415853,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","17,28","18,14","20,85","8,34",Epidermolysis bullosa,,bezpłatny do limitu,"12,51"
457,Emplastri polyurethanum spumatum,"Allevyn Sacrum 22x22 cm, opatrunek specjalistyczny - pianka poliuretanowa na okolicę krzyżową o rozmiarze 22cm x 22cm, 484 cm²",1 szt.,5000223426736,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","21,17","22,23","25,40","10,09",Przewlekłe owrzodzenia,,30%,"18,34"
458,Emplastri polyurethanum spumatum,"Allevyn Sacrum 22x22 cm, opatrunek specjalistyczny - pianka poliuretanowa na okolicę krzyżową o rozmiarze 22cm x 22cm, 484 cm²",1 szt.,5000223426736,2023-01-01,3 lata,"220.4, Opatrunki poliuretanowe","21,17","22,23","25,40","10,09",Epidermolysis bullosa,,bezpłatny do limitu,"15,31"
459,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611832,2022-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Przewlekłe owrzodzenia,,30%,"34,41"
460,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611832,2022-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
461,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611818,2022-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Przewlekłe owrzodzenia,,30%,"28,11"
462,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611818,2022-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Epidermolysis bullosa,,bezpłatny do limitu,"1,89"
463,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611870,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Przewlekłe owrzodzenia,,30%,"34,41"
464,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611870,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
465,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611856,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Przewlekłe owrzodzenia,,30%,"28,11"
466,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611856,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Epidermolysis bullosa,,bezpłatny do limitu,"1,89"
467,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 10x10 cm, opatrunek piankowy z silikonem, 100 cm²",1 szt.,4056649683094,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,18","9,64","13,10","11,97",Przewlekłe owrzodzenia,,30%,"4,72"
468,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 12,5x12,5 cm, opatrunek piankowy z silikonem, 156.25 cm²",1 szt.,4056649683124,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","13,93","14,63","19,21","18,70",Przewlekłe owrzodzenia,,30%,"6,12"
469,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 15x15 cm, opatrunek piankowy z silikonem, 225 cm²",1 szt.,4056649683186,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,41","21,43","27,26","26,93",Przewlekłe owrzodzenia,,30%,"8,41"
470,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 20x20 cm, opatrunek piankowy z silikonem, 400 cm²",1 szt.,4056649683216,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","36,83","38,67","47,09","47,09",Przewlekłe owrzodzenia,,30%,"14,13"
471,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 7,5x8,5 cm, opatrunek piankowy z silikonem, 63.75 cm²",1 szt.,4056649683155,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","5,92","6,22","8,61","7,63",Przewlekłe owrzodzenia,,30%,"3,27"
472,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border lite 10x10 cm, opatrunek piankowy z silikonem, 100 cm²",1 szt.,4056649683308,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,18","9,64","13,10","11,97",Przewlekłe owrzodzenia,,30%,"4,72"
473,Emplastri polyurethanum spumatum,"Suprasorb P sensitive heel 25x23,5 cm, opatrunek piankowy z silikonem, 587.5 cm²",1 szt.,4056649917687,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","51,30","53,87","64,17","64,17",Przewlekłe owrzodzenia,,30%,"19,25"
474,Emplastri polyurethanum spumatum,"Suprasorb P sensitive multisite 12x15 cm, opatrunek piankowy z silikonem, 180 cm²",1 szt.,4056649917700,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,20","17,01","22,06","21,55",Przewlekłe owrzodzenia,,30%,"6,98"
475,Emplastri polyurethanum spumatum,"Suprasorb P sensitive sacrum 17x17,5 cm, opatrunek piankowy z silikonem, 297.5 cm²",1 szt.,4056649917663,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","27,64","29,02","35,92","35,61",Przewlekłe owrzodzenia,,30%,"10,99"
476,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej na okolicę krzyżową, sterylny, 18x20,5 cm, opatrunek, 369 cm²",1 szt.,4021447031002,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","18,52","19,45","21,98","7,69",Przewlekłe owrzodzenia,,30%,"16,60"
477,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej, nieprzylepny, sterylny, 15x15 cm, opatrunek, 225 cm²",1 szt.,4021447013183,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","12,10","12,71","14,36","4,69",Przewlekłe owrzodzenia,,30%,"11,08"
478,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej, samoprzylepny, sterylny, 10x10 cm, opatrunek, 100 cm²",1 szt.,4021447013343,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","5,16","5,42","6,15","2,09",Przewlekłe owrzodzenia,,30%,"4,69"
479,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej, samoprzylepny, sterylny, 15x15 cm, opatrunek, 225 cm²",1 szt.,4021447013367,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","10,80","11,34","12,99","4,69",Przewlekłe owrzodzenia,,30%,"9,71"
480,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej, samoprzylepny, sterylny, 7,5x7,5 cm, opatrunek, 56.25 cm²",1 szt.,4021447013329,2022-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,21","4,42","4,83","1,17",Przewlekłe owrzodzenia,,30%,"4,01"
481,Igły do penów,"BD Micro-Fine Plus 0,25x5 mm (31G), igły",100 szt.,0382903205189,2022-01-01,2 lata,"256.0, Igły do wstrzykiwaczy","18,14","19,05","23,33","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"10,61"
482,Igły do penów,"BD Micro-Fine Plus 0,30x8 mm (30G), igły",100 szt.,0382903205172,2022-01-01,2 lata,"256.0, Igły do wstrzykiwaczy","18,14","19,05","23,33","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"10,61"
483,Igły do penów,"Easydrip Classic 0,25x5 mm (31G), igły",100 szt.,6972857293000,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,18","13,84","18,11","18,11","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,43"
484,Igły do penów,"Easydrip Classic 0,30x8 mm (30G), igły",100 szt.,6972857293017,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,18","13,84","18,11","18,11","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,43"
485,Igły do penów,"Iglessy 0,23x4 mm (32G), igły",100 szt.,5907553012045,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,23","13,89","18,17","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,45"
486,Igły do penów,"Iglessy 0,25x5 mm (31G), igły",100 szt.,5907553012021,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,23","13,89","18,17","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,45"
487,Igły do penów,"Iglessy 0,25x6 mm (31G), igły",100 szt.,5907553012038,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,23","13,89","18,17","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,45"
488,Igły do penów,"Iglessy 0,30x8 mm (30G), igły",100 szt.,5907553012014,2022-05-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,23","13,89","18,17","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,45"
489,Igły do penów,"PIC Insupen Orginal 0,25x5 mm (31G), igły",100 szt.,8058090005094,2022-03-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,39","14,06","18,34","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,62"
490,Igły do penów,"PIC Insupen Orginal 0,30x8 mm (30G), igły",100 szt.,8058090004578,2022-03-01,2 lata,"256.0, Igły do wstrzykiwaczy","13,39","14,06","18,34","18,17","Cukrzyca wymagająca podawania insuliny, z ograniczeniem do 4 opakowań igieł na rok dla jednego pacjenta",,30%,"5,62"
491,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Granugel - żel hydrokoloidowy, żel, 15 g",15 g (tuba),0768455157266,2022-01-01,3 lata,"220.12, Opatrunki w postaci żelu","7,88","8,27","9,82","4,54",Przewlekłe owrzodzenia,,30%,"6,64"
492,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Granugel - żel hydrokoloidowy, żel, 15 g",15 g (tuba),0768455157266,2022-01-01,3 lata,"220.12, Opatrunki w postaci żelu","7,88","8,27","9,82","4,54",Epidermolysis bullosa,,bezpłatny do limitu,"5,28"
493,Paski do oznaczania glukozy i ciał ketonowych w moczu,"Keto-Diastix, test paskowy",50 szt.,5016003288302,2022-01-01,3 lata,"219.1, Paski diagnostyczne do oznaczania glukozy i ciał ketonowych w moczu","12,74","13,38","17,56","17,56",Cukrzyca,,30%,"5,27"
494,Paski do oznaczania glukozy we krwi,"Abra, test paskowy",50 pasków,5907581253625,2022-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,04","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,58"
495,Paski do oznaczania glukozy we krwi,"Abra, test paskowy",50 pasków,5907581253625,2022-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,04","37,66",Cukrzyca,,30%,"11,68"
496,Paski do oznaczania glukozy we krwi,"Accu-Chek Active, test paskowy",50 pasków,4015630056316,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,16","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,70"
497,Paski do oznaczania glukozy we krwi,"Accu-Chek Active, test paskowy",50 pasków,4015630056316,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,16","37,66",Cukrzyca,,30%,"11,80"
498,Paski do oznaczania glukozy we krwi,"Accu-Chek Instant, test paskowy",100 szt.,4015630067732,2021-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","58,97","61,92","72,53","72,53",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"6,40"
