LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
421,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 10x20  cm",1 szt.,4049500616751,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,25","21,26","26,76","26,76",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
422,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 20x40 cm",1 szt.,4049500616874,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","77,76","81,65","94,13","94,13",Przewlekłe owrzodzenia,,30%,"28,24"
423,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 20x40 cm",1 szt.,4049500616874,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","77,76","81,65","94,13","94,13",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
424,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 10x20 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 200 cm²",1 szt.,4052199276106,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,00","19,95","25,44","25,44",Przewlekłe owrzodzenia,,30%,"7,63"
425,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 10x20 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 200 cm²",1 szt.,4052199276106,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","19,00","19,95","25,44","25,44",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
426,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 12,5x12,5 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199276069,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,20","20,20",Przewlekłe owrzodzenia,,30%,"6,06"
427,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 12,5x12,5 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199276069,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,20","20,20",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
428,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 20x25 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199276274,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,38","59,38",Przewlekłe owrzodzenia,,30%,"17,81"
429,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone 20x25 cm, opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199276274,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,38","59,38",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
430,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 12,5x12,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199298290,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,20","20,20",Przewlekłe owrzodzenia,,30%,"6,06"
431,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 12,5x12,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 156.25 cm²",1 szt.,4052199298290,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","14,84","15,58","20,20","20,20",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
432,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 17,5x17,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 306.25 cm²",1 szt.,4052199298337,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,08","30,53","37,61","37,61",Przewlekłe owrzodzenia,,30%,"11,28"
433,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 17,5x17,5 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 306.25 cm²",1 szt.,4052199298337,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,08","30,53","37,61","37,61",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
434,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 20x25 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199298412,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,38","59,38",Przewlekłe owrzodzenia,,30%,"17,81"
435,Emplastri microfibricum cellulosae,"Zetuvit Plus Silicone Border 20x25 cm, samoprzylepny opatrunek z superabsorbentem i silikonową warstwą kontaktową, 500 cm²",1 szt.,4052199298412,2021-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,50","49,88","59,38","59,38",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
436,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 12,5cm x 12,5cm, 156.25 cm²",1 szt.,5000223415587,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","7,61","7,99","9,14","3,26",Przewlekłe owrzodzenia,,30%,"6,86"
437,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 12,5cm x 12,5cm, 156.25 cm²",1 szt.,5000223415587,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","7,61","7,99","9,14","3,26",Epidermolysis bullosa,,bezpłatny do limitu,"5,88"
438,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 17,5cm x 17,5cm, 306.25 cm²",1 szt.,5000223415594,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","14,85","15,59","17,79","6,39",Przewlekłe owrzodzenia,,30%,"13,32"
439,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 17,5cm x 17,5cm, 306.25 cm²",1 szt.,5000223415594,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","14,85","15,59","17,79","6,39",Epidermolysis bullosa,,bezpłatny do limitu,"11,40"
440,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 22,5cm x 22,5cm, 506.25 cm²",1 szt.,5000223416799,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","22,67","23,80","27,09","10,56",Przewlekłe owrzodzenia,,30%,"19,70"
441,Emplastri polyurethanum spumatum,"Allevyn Adhesive, opatrunek specjalistyczny - samoprzylepny, nawilżająca pianka poliuretanowa o rozmiarze 22,5cm x 22,5cm, 506.25 cm²",1 szt.,5000223416799,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","22,67","23,80","27,09","10,56",Epidermolysis bullosa,,bezpłatny do limitu,"16,53"
442,Emplastri polyurethanum spumatum,"Allevyn Heel, opatrunek specjalistyczny - pianka poliuretanowa o rozmiarze 10,5cm x 13,5cm kształt przystosowany do założenia na piętę, 141.75 cm²",1 szt.,5000223426705,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","9,07","9,52","10,56","2,96",Przewlekłe owrzodzenia,,30%,"8,49"
443,Emplastri polyurethanum spumatum,"Allevyn Heel, opatrunek specjalistyczny - pianka poliuretanowa o rozmiarze 10,5cm x 13,5cm kształt przystosowany do założenia na piętę, 141.75 cm²",1 szt.,5000223426705,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","9,07","9,52","10,56","2,96",Epidermolysis bullosa,,bezpłatny do limitu,"7,60"
444,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 10x10 cm²",1 szt.,5000223415846,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,50","4,73","5,46","2,09",Przewlekłe owrzodzenia,,30%,"4,00"
445,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 10x10 cm²",1 szt.,5000223415846,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,50","4,73","5,46","2,09",Epidermolysis bullosa,,bezpłatny do limitu,"3,37"
446,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 10x20 cm²",1 szt.,5000223416775,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","8,64","9,07","10,54","4,17",Przewlekłe owrzodzenia,,30%,"7,62"
447,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 10x20 cm²",1 szt.,5000223416775,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","8,64","9,07","10,54","4,17",Epidermolysis bullosa,,bezpłatny do limitu,"6,37"
448,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 20x20 cm²",1 szt.,5000223415853,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","18,36","19,28","21,99","8,34",Przewlekłe owrzodzenia,,30%,"16,15"
449,Emplastri polyurethanum spumatum,"Allevyn Non Adhesive, opatrunek poliuretanowy, 20x20 cm²",1 szt.,5000223415853,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","18,36","19,28","21,99","8,34",Epidermolysis bullosa,,bezpłatny do limitu,"13,65"
450,Emplastri polyurethanum spumatum,"Allevyn Sacrum, opatrunek specjalistyczny - pianka poliuretanowa na okolicę krzyżową o rozmiarze 22cm x 22cm, 484 cm²",1 szt.,5000223426736,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","23,54","24,72","27,89","10,09",Przewlekłe owrzodzenia,,30%,"20,83"
451,Emplastri polyurethanum spumatum,"Allevyn Sacrum, opatrunek specjalistyczny - pianka poliuretanowa na okolicę krzyżową o rozmiarze 22cm x 22cm, 484 cm²",1 szt.,5000223426736,2018-01-01,5 lat,"220.4, Opatrunki poliuretanowe","23,54","24,72","27,89","10,09",Epidermolysis bullosa,,bezpłatny do limitu,"17,80"
452,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite, opatrunek, 10x550 cm²",1 szt.,0724004611832,2019-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Przewlekłe owrzodzenia,,30%,"34,41"
453,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite, opatrunek, 10x550 cm²",1 szt.,0724004611832,2019-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
454,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite, opatrunek, 7,62x550 cm²",1 szt.,0724004611818,2019-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Przewlekłe owrzodzenia,,30%,"28,11"
455,Emplastri polyurethanum spumatum,"CoFlex TLC Calamine Lite, opatrunek, 7,62x550 cm²",1 szt.,0724004611818,2019-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Epidermolysis bullosa,,bezpłatny do limitu,"1,89"
456,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611870,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Przewlekłe owrzodzenia,,30%,"34,41"
457,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 10x550 cm, opatrunek, 5500 cm²",1 szt.,0724004611870,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","96,31","101,13","114,69","114,69",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
458,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611856,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Przewlekłe owrzodzenia,,30%,"28,11"
459,Emplastri polyurethanum spumatum,"CoFlex TLC Zinc Lite 7,62x550 cm, opatrunek, 4191 cm²",1 szt.,0724004611856,2021-03-01,3 lata,"220.4, Opatrunki poliuretanowe","73,40","77,07","89,28","87,39",Epidermolysis bullosa,,bezpłatny do limitu,"1,89"
460,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 10x10 cm, opatrunek piankowy z silikonem, 100 cm²",1 szt.,4056649683094,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,18","9,64","13,13","13,13",Przewlekłe owrzodzenia,,30%,"3,94"
461,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 12,5x12,5 cm, opatrunek piankowy z silikonem, 156.25 cm²",1 szt.,4056649683124,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","13,93","14,63","19,25","19,25",Przewlekłe owrzodzenia,,30%,"5,78"
462,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 15x15 cm, opatrunek piankowy z silikonem, 225 cm²",1 szt.,4056649683186,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,41","21,43","27,30","27,30",Przewlekłe owrzodzenia,,30%,"8,19"
463,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 20x20 cm, opatrunek piankowy z silikonem, 400 cm²",1 szt.,4056649683216,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","36,83","38,67","47,16","47,16",Przewlekłe owrzodzenia,,30%,"14,15"
464,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border 7,5x8,5 cm, opatrunek piankowy z silikonem, 63.75 cm²",1 szt.,4056649683155,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","5,92","6,22","8,63","8,59",Przewlekłe owrzodzenia,,30%,"2,62"
465,Emplastri polyurethanum spumatum,"Suprasorb P sensitive border lite 10x10 cm, opatrunek piankowy z silikonem, 100 cm²",1 szt.,4056649683308,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,18","9,64","13,13","13,13",Przewlekłe owrzodzenia,,30%,"3,94"
466,Emplastri polyurethanum spumatum,"Suprasorb P sensitive heel 25x23,5 cm, opatrunek piankowy z silikonem, 587.5 cm²",1 szt.,4056649917687,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","51,30","53,87","64,23","64,23",Przewlekłe owrzodzenia,,30%,"19,27"
467,Emplastri polyurethanum spumatum,"Suprasorb P sensitive multisite 12x15 cm, opatrunek piankowy z silikonem, 180 cm²",1 szt.,4056649917700,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,20","17,01","22,10","22,10",Przewlekłe owrzodzenia,,30%,"6,63"
468,Emplastri polyurethanum spumatum,"Suprasorb P sensitive sacrum 17x17,5 cm, opatrunek piankowy z silikonem, 297,5 cm²",1 szt.,4056649917663,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","27,64","29,02","35,97","35,97",Przewlekłe owrzodzenia,,30%,"10,79"
469,Emplastri polyurethanum spumatum,"Suprasorb P, opatrunek z pianki poliuretanowej, na okolicę krzyżową sterylny, 18x20,5 cm, opatrunek, 18x20,5 cm²",1 szt.,4021447031002,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","18,79","19,73","22,26","7,69",Przewlekłe owrzodzenia,,30%,"16,88"
470,Emplastri polyurethanum spumatum,"Suprasorb P, pianka poliuretanowa, sterylna, nieprzylepna, 15x15 cm, opatrunek, 15x15 cm²",1 szt.,4021447013183,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","12,10","12,71","14,36","4,69",Przewlekłe owrzodzenia,,30%,"11,08"
471,Emplastri polyurethanum spumatum,"Suprasorb P, pianka poliuretanowa, sterylna, samoprzylepna, 10x10 cm, opatrunek, 10x10 cm²",1 szt.,4021447013343,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","5,29","5,55","6,28","2,09",Przewlekłe owrzodzenia,,30%,"4,82"
472,Emplastri polyurethanum spumatum,"Suprasorb P, pianka poliuretanowa, sterylna, samoprzylepna, 15x15 cm, opatrunek, 15x15 cm²",1 szt.,4021447013367,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","10,80","11,34","12,99","4,69",Przewlekłe owrzodzenia,,30%,"9,71"
473,Emplastri polyurethanum spumatum,"Suprasorb P, pianka poliuretanowa, sterylna, samoprzylepna, 7,5x7,5 cm, opatrunek, 7,5x7,5 cm²",1 szt.,4021447013329,2019-01-01,3 lata,"220.4, Opatrunki poliuretanowe","4,21","4,42","4,83","1,17",Przewlekłe owrzodzenia,,30%,"4,01"
474,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Aqvitox D, żel, 48 g",1 szt.,8588002628283,2018-11-01,3 lata,"220.12, Opatrunki w postaci żelu","21,60","22,68","26,66","14,52",Przewlekłe owrzodzenia,,30%,"16,50"
475,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Aqvitox D, żel, 48 g",1 szt.,8588002628283,2018-11-01,3 lata,"220.12, Opatrunki w postaci żelu","21,60","22,68","26,66","14,52",Epidermolysis bullosa,,bezpłatny do limitu,"12,14"
476,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Granugel - żel hydrokoloidowy EAN: 0768455057290/768455157266, żel, 15 g",15 g (tuba),0768455057290,2019-01-01,3 lata,"220.12, Opatrunki w postaci żelu","9,00","9,45","11,00","4,54",Przewlekłe owrzodzenia,,30%,"7,82"
477,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Granugel - żel hydrokoloidowy EAN: 0768455057290/768455157266, żel, 15 g",15 g (tuba),0768455057290,2019-01-01,3 lata,"220.12, Opatrunki w postaci żelu","9,00","9,45","11,00","4,54",Epidermolysis bullosa,,bezpłatny do limitu,"6,46"
478,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Purilon Gel, opatrunek hydrożelowy, 15 g",15 g,5701780645317,2019-01-01,3 lata,"220.12, Opatrunki w postaci żelu","8,86","9,30","10,85","4,54",Przewlekłe owrzodzenia,,30%,"7,67"
479,Opatrunki hydrożelowe oraz hydrożelowe złożone,"Purilon Gel, opatrunek hydrożelowy, 15 g",15 g,5701780645317,2019-01-01,3 lata,"220.12, Opatrunki w postaci żelu","8,86","9,30","10,85","4,54",Epidermolysis bullosa,,bezpłatny do limitu,"6,31"
480,Paski do oznaczania glukozy i ciał ketonowych w moczu,"Keto-Diastix, test paskowy",50 szt.,5016003288302,2019-01-01,3 lata,"219.1, Paski diagnostyczne do oznaczania glukozy i ciał ketonowych w moczu","12,74","13,38","17,56","17,56",Cukrzyca,,30%,"5,27"
481,Paski do oznaczania glukozy we krwi,"Abra, test paskowy",50 pasków,5907581253625,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,21","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,32"
482,Paski do oznaczania glukozy we krwi,"Abra, test paskowy",50 pasków,5907581253625,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,21","38,09",Cukrzyca,,30%,"11,55"
483,Paski do oznaczania glukozy we krwi,"Accu-Chek Active, test paskowy",50 pasków,4015630056316,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,44"
484,Paski do oznaczania glukozy we krwi,"Accu-Chek Active, test paskowy",50 pasków,4015630056316,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca,,30%,"11,67"
485,Paski do oznaczania glukozy we krwi,"Accu-Chek Instant, test paskowy",100 szt.,4015630067732,2018-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","59,94","62,94","73,63","73,63",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"6,40"
486,Paski do oznaczania glukozy we krwi,"Accu-Chek Instant, test paskowy",100 szt.,4015630067732,2018-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","59,94","62,94","73,63","73,63",Cukrzyca,,30%,"22,09"
487,Paski do oznaczania glukozy we krwi,"Accu-Chek Performa, test paskowy",50 szt.,4015630980987,2019-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,21","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,32"
488,Paski do oznaczania glukozy we krwi,"Accu-Chek Performa, test paskowy",50 szt.,4015630980987,2019-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,59","31,07","38,21","38,09",Cukrzyca,,30%,"11,55"
489,Paski do oznaczania glukozy we krwi,"BTM SuperCheck 1, test paskowy",50 pasków (2 fiol. po 25 szt.),4719932588185,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,65","29,03","36,17","36,17",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
490,Paski do oznaczania glukozy we krwi,"BTM SuperCheck 1, test paskowy",50 pasków (2 fiol. po 25 szt.),4719932588185,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,65","29,03","36,17","36,17",Cukrzyca,,30%,"10,85"
491,Paski do oznaczania glukozy we krwi,"CareSens N, test paskowy",50 szt.,8809126640358,2019-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,73","30,17","37,32","37,32",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
492,Paski do oznaczania glukozy we krwi,"CareSens N, test paskowy",50 szt.,8809126640358,2019-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,73","30,17","37,32","37,32",Cukrzyca,,30%,"11,20"
493,Paski do oznaczania glukozy we krwi,"Cera-Chek 1 Code, test paskowy",50 pasków,8809242521845,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,62","30,05","37,19","37,19",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
494,Paski do oznaczania glukozy we krwi,"Cera-Chek 1 Code, test paskowy",50 pasków,8809242521845,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,62","30,05","37,19","37,19",Cukrzyca,,30%,"11,16"
495,Paski do oznaczania glukozy we krwi,"Contour Plus, test paskowy",50 szt.,5016003763403,2018-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","30,62","32,15","39,29","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"4,40"
496,Paski do oznaczania glukozy we krwi,"Contour Plus, test paskowy",50 szt.,5016003763403,2018-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","30,62","32,15","39,29","38,09",Cukrzyca,,30%,"12,63"
497,Paski do oznaczania glukozy we krwi,"Contour TS paski testowe, test paskowy",50 szt.,5016003183904,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","30,62","32,15","39,29","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"4,40"
498,Paski do oznaczania glukozy we krwi,"Contour TS paski testowe, test paskowy",50 szt.,5016003183904,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","30,62","32,15","39,29","38,09",Cukrzyca,,30%,"12,63"
499,Paski do oznaczania glukozy we krwi,"D+, test paskowy",50 szt.,0858745005961,2019-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
500,Paski do oznaczania glukozy we krwi,"D+, test paskowy",50 szt.,0858745005961,2019-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca,,30%,"10,82"
501,Paski do oznaczania glukozy we krwi,"Diagnostic Gold Strip, test paskowy",50 szt.,5906881862681,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,44"
502,Paski do oznaczania glukozy we krwi,"Diagnostic Gold Strip, test paskowy",50 szt.,5906881862681,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca,,30%,"11,67"
503,Paski do oznaczania glukozy we krwi,"Diagomat Strip, test paskowy",50 szt.,5906881862957,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,46","30,93","38,07","38,07",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
504,Paski do oznaczania glukozy we krwi,"Diagomat Strip, test paskowy",50 szt.,5906881862957,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,46","30,93","38,07","38,07",Cukrzyca,,30%,"11,42"
505,Paski do oznaczania glukozy we krwi,"DIAVUE ToGo, test paskowy",50 szt.,4716022053035,2018-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,92","27,22","34,36","34,36",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
506,Paski do oznaczania glukozy we krwi,"DIAVUE ToGo, test paskowy",50 szt.,4716022053035,2018-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,92","27,22","34,36","34,36",Cukrzyca,,30%,"10,31"
