LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
963,Clopidogrelum,"Clopidix, tabl. powl., 75 mg",28 szt.,05909990625826,2022-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","18,85","19,79","25,14","24,62","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"7,91"
964,Clopidogrelum,"Clopidogrel Bluefish, tabl. powl., 75 mg",28 szt.,05909990768141,2021-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","14,53","15,26","20,61","20,61","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,18"
965,Clopidogrelum,"Clopidogrel KRKA, tabl. powl., 75 mg",28 szt.,05909991029388,2021-05-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","16,20","17,01","22,36","22,36","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,71"
966,Clopidogrelum,"Grepid, tabl. powl., 75 mg",28 szt.,05909990727667,2022-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","15,66","16,44","21,79","21,79","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,54"
967,Clopidogrelum,"Pegorel, tabl. powl., 75 mg",28 szt.,05909990793730,2022-03-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","15,66","16,44","21,79","21,79","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,54"
968,Clopidogrelum,"Plavocorin, tabl. powl., 75 mg",28 szt. (2 blist.po 14 szt.),05909990762729,2022-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","19,55","20,53","25,88","24,62","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"8,65"
969,Clopidogrelum,"Vixam, tabl. powl., 75 mg",30 szt.,05909990866533,2022-05-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","20,51","21,54","27,14","26,38","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"8,67"
970,Clopidogrelum,"Zyllt, tabl. powl., 75 mg",28 szt.,05901878600475,2021-07-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","14,13","14,84","20,19","20,19","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,06"
971,Clopidogrelum,"Zyllt, tabl. powl., 75 mg",28 szt.,05903792743382,2023-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","14,15","14,86","20,21","20,21","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,06"
972,Clopidogrelum,"Zyllt, tabl. powl., 75 mg",28 szt.,05909991109219,2022-01-01,3 lata,"23.1, Doustne leki przeciwpłytkowe - klopidogrel","16,20","17,01","22,36","22,36","Miażdżyca objawowa naczyń wieńcowych leczona stentami metalowymi (do 6 tygodni od implantacji stentu) lub stentami antyrestenotycznymi uwalniającymi leki (do 12 miesięcy od implantacji stentu) w celu zapobiegania zakrzepom, Stan po zawale mięśnia sercowego bez uniesienia odcinka ST do 12 miesięcy stosowania, Stan po zawale mięśnia sercowego z uniesieniem odcinka ST do 30 dni stosowania",,30%,"6,71"
973,Cloxacillinum,"Syntarpen, tabl. powl., 500 mg",16 szt.,05909990295715,2022-01-01,3 lata,"89.6, Penicyliny półsyntetyczne doustne - kloksacylina","30,24","31,75","39,01","39,01",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"19,51"
974,Clozapinum,"Clopizam, tabl., 100 mg",100 szt.,05909991327736,2022-03-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","37,80","39,69","46,55","39,96",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"6,59"
975,Clozapinum,"Clopizam, tabl., 100 mg",50 szt.,05909991327705,2021-03-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","19,35","20,32","24,71","19,98",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"4,73"
976,Clozapinum,"Clopizam, tabl., 25 mg",50 szt.,05909991327606,2021-03-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","4,84","5,08","6,53","4,99",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"1,54"
977,Clozapinum,"Klozapol, tabl., 100 mg",50 szt.,05909990139521,2022-01-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","24,84","26,08","30,48","19,98",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"10,50"
978,Clozapinum,"Klozapol, tabl., 25 mg",50 szt.,05909990139422,2022-01-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","7,02","7,37","8,82","4,99",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"3,83"
979,Clozapinum,"Symcloza, tabl., 100 mg",50 szt.,05909991373443,2022-09-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","18,88","19,82","24,22","19,98",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"4,24"
980,Clozapinum,"Symcloza, tabl., 200 mg",50 szt.,05909991373467,2022-05-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","37,76","39,65","46,51","39,96",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"6,55"
981,Clozapinum,"Symcloza, tabl., 25 mg",50 szt.,05909991373382,2022-09-01,3 lata,"178.1, Leki przeciwpsychotyczne - klozapina i sulpiryd do stosowania doustnego - stałe postacie farmaceutyczne","4,72","4,96","6,41","4,99",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"1,42"
982,Colecalciferolum,"Juvit D3, krople doustne, roztwór, 20000 j.m./ml",10 ml,05909991047818,"2022-01-01  - dla kolumny M, <1>2021-03-01/<2>2022-05-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","18.2, Witamina D i jej metabolity - colekalcyferol i kalcyfediol","6,48","6,80","9,34","9,34",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,<1>przewlekła choroba nerek; <2>osteoporoza posterydowa - profilaktyka,ryczałt,"3,20"
983,Colistimethatum natricum,"Colistin TZF, liofilizat do sporządzania roztworu do wstrzykiwań, infuzji i inhalacji, 1000000 IU",20 fiol.,05909990366514,"2022-01-01  - dla kolumny M, 2020-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","106.0, Antybiotyki peptydowe - kolistyna","356,40","374,22","396,08","396,08",Mukowiscydoza,<1>pierwotna dyskineza rzęsek; <2>zakażenia dolnych dróg oddechowych - leczenie wspomagające w skojarzeniu z antybiotykoterapią dożylną u osób po przeszczepie płuc w przebiegu chorób innych niż mukowiscydoza,ryczałt,"3,20"
984,Collagenasum,"Iruxol Mono, maść, 1.2 j./g",20 g,05909990015412,2022-01-01,3 lata,"51.0, Enzymy stosowane w oczyszczaniu ran","31,32","32,89","40,32","40,32",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"20,16"
985,Conestatum alfa,"Ruconest, proszek do sporządzania roztworu do wstrzykiwań, 2100 j.",1 fiol. proszku + 1 fiol. rozp. + zestaw do podawania,08718309680077,2022-05-01,2 lata,"241.0, Leki stosowane w dziedzicznym obrzęku naczynioruchowym - konestat alfa","3690,36","3874,88","3951,82","3951,82","Leczenie ostrych, zagrażających życiu napadów obrzęku naczynioruchowego u dzieci (od 2 roku życia), młodzieży oraz dorosłych chorych na dziedziczny obrzęk naczynioruchowy wywołany niedoborem inhibitora esterazy C1",,ryczałt,"3,20"
986,Corifollitropinum alfa,"Elonva, roztwór do wstrzykiwań, 100 µg","1 amp.-strz. 0,5 ml",05909997077482,2023-01-01,3 lata,"69.1, Hormony płciowe - gonadotropiny","1237,47","1299,34","1346,89","1346,89","Kontrolowana hiperstymulacja jajników w skojarzeniu z antagonistą GnRH u pacjentek w wieku poniżej 40 roku życia w celu uzyskania rozwoju mnogich pęcherzyków, rokujących uzyskanie prawidłowej odpowiedzi na stymulację jajeczkowania (hormon folikulotropowy - FSH poniżej 15 mlU/ml w 2-3 dniu cyklu lub hormon antymüllerowski - AMH powyżej 0,7 ng/ml (wg II standardu)), u których nie stwierdza się wcześniejszych, niedostatecznych odpowiedzi na stymulację owulacji oraz bez nawracających poronień z tym samym partnerem – refundacja do 3 cykli",,ryczałt,"3,20"
987,Corifollitropinum alfa,"Elonva, roztwór do wstrzykiwań, 150 µg","1 amp.-strz. 0,5 ml",05909997077499,2023-01-01,3 lata,"69.1, Hormony płciowe - gonadotropiny","1237,47","1299,34","1346,89","1346,89","Kontrolowana hiperstymulacja jajników w skojarzeniu z antagonistą GnRH u pacjentek w wieku poniżej 40 roku życia w celu uzyskania rozwoju mnogich pęcherzyków, rokujących uzyskanie prawidłowej odpowiedzi na stymulację jajeczkowania (hormon folikulotropowy - FSH poniżej 15 mlU/ml w 2-3 dniu cyklu lub hormon antymüllerowski - AMH powyżej 0,7 ng/ml (wg II standardu)), u których nie stwierdza się wcześniejszych, niedostatecznych odpowiedzi na stymulację owulacji oraz bez nawracających poronień z tym samym partnerem – refundacja do 3 cykli",,ryczałt,"3,20"
988,Cyanocobalaminum (vit. B12),"Vitaminum B12 WZF, roztwór do wstrzykiwań, 500 µg/ml",5 amp.po 2 ml,05909990244010,2022-01-01,3 lata,"26.0, Witamina B12 - cyjanokobalamina","8,75","9,19","12,45","12,45",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"3,74"
989,Cyclophosphamidum,"Endoxan, tabl. drażowane, 50 mg",50 szt.,05909990240814,"2022-03-01  - dla kolumny M, <1>2022-05-01/<2>2022-07-01/<3>2023-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","117.1, Leki przeciwnowotworowe i immunomodulujące - leki alkilujące - cyklofosfamid","72,36","75,98","88,08","88,08",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,<1>choroby autoimmunizacyjne; amyloidoza; <2>zespół hemofagocytowy; zespół POEMS; małopłytkowość oporna na leczenie kortykosteroidami; anemia hemolityczna oporna na leczenie kortykosteroidami; <3>sarkoidoza; śródmiąższowe zapalenie płuc - w przypadkach innych niż określone w ChPL - z wyjątkiem idiopatycznego włóknienia płuc,ryczałt,"3,20"
990,Cyclophosphamidum,"Endoxan, tabl. drażowane, 50 mg",50 szt.,05909990240814,2022-03-01,3 lata,"117.1, Leki przeciwnowotworowe i immunomodulujące - leki alkilujące - cyklofosfamid","72,36","75,98","88,08","88,08",Nowotwory złośliwe,,bezpłatny do limitu,"0,00"
991,Cyproteroni acetas,"Androcur, tabl., 50 mg",20 szt.,05909990657476,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","71.0, Hormony płciowe - antyandrogeny o budowie steroidowej","29,62","31,10","38,27","36,02",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,F64.0 (wg ICD-10),30%,"13,06"
992,Cyproteroni acetas,"Androcur, tabl., 50 mg",50 szt.,05909990657483,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","71.0, Hormony płciowe - antyandrogeny o budowie steroidowej","74,06","77,76","90,04","90,04",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,F64.0 (wg ICD-10),30%,"27,01"
993,Cyproteroni acetas + Ethinylestradiolum,"Cyprodiol, tabl. powl., 2+0,035 mg",21 szt.,05909991039486,2021-07-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","7,88","8,27","10,47","7,30",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"5,36"
994,Cyproteroni acetas + Ethinylestradiolum,"Diane-35, tabl. powl., 2+0,035 mg",21 szt.,05909990222216,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","8,64","9,07","11,27","7,30",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"6,16"
995,Cyproteroni acetas + Ethinylestradiolum,"Diane-35, tabl. powl., 2+0,035 mg",63 szt.,05909990222230,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","25,92","27,22","32,12","21,91",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"16,78"
996,Cyproteroni acetas + Ethinylestradiolum,"OC-35, tabl. powl., 2+0,035 mg",21 szt.,05909990046171,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","9,00","9,45","11,65","7,30",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"6,54"
997,Cyproteroni acetas + Ethinylestradiolum,"OC-35, tabl. powl., 2+0,035 mg",63 szt.,05909990046188,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","26,78","28,12","33,02","21,91",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"17,68"
998,Cyproteroni acetas + Ethinylestradiolum,"Syndi-35, tabl. drażowane, 2+0,035 mg",21 szt.,05909990037773,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","8,64","9,07","11,27","7,30",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"6,16"
999,Cyproteroni acetas + Ethinylestradiolum,"Syndi-35, tabl. drażowane, 2+0,035 mg",63 szt. (3 blist.po 21 szt.),05909990086788,2022-01-01,3 lata,"72.0, Leki hormonalne do podawania doustnego, zawierające cyproteron, etynyloestradiol, lewonorgestrel lub medroksyprogesteron","25,92","27,22","32,12","21,91",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,30%,"16,78"
1000,"Czterowalentna szczepionka przeciw grypie (rozszczepiony wirion), inaktywowana","VaxigripTetra, zawiesina do wstrzykiwań w ampułko-strzykawce, 1 dawka","1 amp.-strzyk. 0,5 ml z igłą",05909991302108,<1>2022-09-01/<2>2022-11-01/<3>2021-11-01,<1>3 lata/<2><3>2 lata,"247.0, Szczepionki przeciw grypie","41,04","43,09","51,90","51,90","<1>Czynne uodpornienie osób powyżej 65 roku życia w zapobieganiu grypie wywołanej przez dwa podtypy wirusa grypy A oraz dwa typy wirusa grypy B, które zawarte są w szczepionce; <2>Profilaktyka grypy u kobiet w ciąży, u dzieci w wieku od ukończonego 24 miesiąca życia do ukończonego 60 miesiąca życia oraz u osób w wieku od 18. roku życia do 65. roku życia o zwiększonym ryzyku wystąpienia powikłań pogrypowych tj.: 1) po transplantacji narządów, 2) chorujących na niewydolność układu oddechowego, astmę oskrzelową, przewlekłą obturacyjną chorobę płuc, niewydolność układu krążenia, chorobę wieńcową, niewydolność nerek, nawracający zespół nerczycowy, choroby wątroby, choroby metaboliczne (w tym cukrzycę), choroby neurologiczne i neurorozwojowe; 3) w stanach obniżonej odporności (w tym po przeszczepie tkanek i chorujących na nowotwory układu krwiotwórczego); <3>Czynne uodpornienie dzieci od ukończenia 6 miesiąca życia do ukończenia 24 miesiąca życia oraz od ukończenia 60 miesiąca życia do 18 roku życia w zapobieganiu grypie wywołanej przez dwa podtypy wirusa grypy A oraz dwa typy wirusa grypy B, które są zawarte w szczepionce",,50%,"25,95"
1001,Dabigatranum etexilatum,"Pradaxa, kaps. twarde, 110 mg",10 szt.,05909990641253,2021-03-01,3 lata,"22.0, Heparyny drobnocząsteczkowe i leki o działaniu heparyn drobnocząsteczkowych","38,34","40,26","45,21","21,07",Żylne powikłania zakrzepowo-zatorowe u dorosłych pacjentów po przebytej planowej alloplastyce całkowitej stawu biodrowego (do 30 dnia po przebytej alloplastyce) lub kolanowego (do 14 dnia po przebytej alloplastyce) - prewencja pierwotna,,ryczałt,"27,34"
1002,Dabigatranum etexilatum,"Pradaxa, kaps. twarde, 110 mg",30 szt.,05909990641260,<1>2021-03-01/<2>2023-03-01,3 lata,"22.0, Heparyny drobnocząsteczkowe i leki o działaniu heparyn drobnocząsteczkowych","115,02","120,77","130,44","63,21",<1>Żylne powikłania zakrzepowo-zatorowe u dorosłych pacjentów po przebytej planowej alloplastyce całkowitej stawu biodrowego (do 30 dnia po przebytej alloplastyce) lub kolanowego (do 14 dnia po przebytej alloplastyce) - prewencja pierwotna,,ryczałt,"70,43"
